item_id,name,category,features_json,description,average_rating,num_reviews,launch_date
475,Premium Sleep Solution 475,Therapy & Counseling,"{""clinical_evidence"": false, ""fda_approved"": true, ""requires_prescription"": true, ""price_range"": ""$100-300""}",Professional-grade sleep improvement solution. Backed by clinical research and trusted by sleep specialists worldwide.,3.26,442,2025-09-02
476,Premium Sleep Solution 476,Therapy & Counseling,"{""clinical_evidence"": false, ""fda_approved"": false, ""requires_prescription"": false, ""price_range"": ""$50-100""}",Professional-grade sleep improvement solution. Backed by clinical research and trusted by sleep specialists worldwide.,3.87,98,2023-11-16
477,Premium Sleep Solution 477,Therapy & Counseling,"{""clinical_evidence"": true, ""fda_approved"": true, ""requires_prescription"": true, ""price_range"": ""$50-100""}",Professional-grade sleep improvement solution. Backed by clinical research and trusted by sleep specialists worldwide.,3.78,341,2024-09-04
478,Premium Sleep Solution 478,Therapy & Counseling,"{""clinical_evidence"": true, ""fda_approved"": false, ""requires_prescription"": false, ""price_range"": "">$300""}",Professional-grade sleep improvement solution. Backed by clinical research and trusted by sleep specialists worldwide.,3.16,207,2025-03-29
479,Premium Sleep Solution 479,Therapy & Counseling,"{""clinical_evidence"": true, ""fda_approved"": true, ""requires_prescription"": true, ""price_range"": ""$50-100""}",Professional-grade sleep improvement solution. Backed by clinical research and trusted by sleep specialists worldwide.,2.92,170,2025-03-30
480,Premium Sleep Solution 480,Therapy & Counseling,"{""clinical_evidence"": true, ""fda_approved"": false, ""requires_prescription"": false, ""price_range"": "">$300""}",Professional-grade sleep improvement solution. Backed by clinical research and trusted by sleep specialists worldwide.,3.57,122,2023-05-24
481,Premium Sleep Solution 481,Therapy & Counseling,"{""clinical_evidence"": false, ""fda_approved"": true, ""requires_prescription"": false, ""price_range"": "">$300""}",Professional-grade sleep improvement solution. Backed by clinical research and trusted by sleep specialists worldwide.,3.13,71,2024-08-12
482,Premium Sleep Solution 482,Therapy & Counseling,"{""clinical_evidence"": true, ""fda_approved"": false, ""requires_prescription"": true, ""price_range"": ""$50-100""}",Professional-grade sleep improvement solution. Backed by clinical research and trusted by sleep specialists worldwide.,3.57,24,2024-09-16
483,Premium Sleep Solution 483,Therapy & Counseling,"{""clinical_evidence"": false, ""fda_approved"": false, ""requires_prescription"": true, ""price_range"": "">$300""}",Professional-grade sleep improvement solution. Backed by clinical research and trusted by sleep specialists worldwide.,2.81,396,2024-09-04
484,Premium Sleep Solution 484,Therapy & Counseling,"{""clinical_evidence"": true, ""fda_approved"": false, ""requires_prescription"": true, ""price_range"": "">$300""}",Professional-grade sleep improvement solution. Backed by clinical research and trusted by sleep specialists worldwide.,4.25,123,2024-06-14
485,Premium Sleep Solution 485,Therapy & Counseling,"{""clinical_evidence"": false, ""fda_approved"": false, ""requires_prescription"": true, ""price_range"": ""$50-100""}",Professional-grade sleep improvement solution. Backed by clinical research and trusted by sleep specialists worldwide.,4.11,434,2024-10-08
486,Premium Sleep Solution 486,Therapy & Counseling,"{""clinical_evidence"": false, ""fda_approved"": true, ""requires_prescription"": true, ""price_range"": ""$50-100""}",Professional-grade sleep improvement solution. Backed by clinical research and trusted by sleep specialists worldwide.,2.83,66,2025-10-01
487,Premium Sleep Solution 487,Therapy & Counseling,"{""clinical_evidence"": false, ""fda_approved"": false, ""requires_prescription"": true, ""price_range"": "">$300""}",Professional-grade sleep improvement solution. Backed by clinical research and trusted by sleep specialists worldwide.,2.86,15,2024-04-27
488,Premium Sleep Solution 488,Therapy & Counseling,"{""clinical_evidence"": true, ""fda_approved"": true, ""requires_prescription"": true, ""price_range"": ""$50-100""}",Professional-grade sleep improvement solution. Backed by clinical research and trusted by sleep specialists worldwide.,3.65,228,2024-12-01
489,Premium Sleep Solution 489,Therapy & Counseling,"{""clinical_evidence"": true, ""fda_approved"": true, ""requires_prescription"": false, ""price_range"": ""$100-300""}",Professional-grade sleep improvement solution. Backed by clinical research and trusted by sleep specialists worldwide.,3.54,297,2025-06-09
490,Premium Sleep Solution 490,Therapy & Counseling,"{""clinical_evidence"": true, ""fda_approved"": false, ""requires_prescription"": false, ""price_range"": ""$50-100""}",Professional-grade sleep improvement solution. Backed by clinical research and trusted by sleep specialists worldwide.,2.94,63,2023-09-06
491,Premium Sleep Solution 491,Therapy & Counseling,"{""clinical_evidence"": true, ""fda_approved"": false, ""requires_prescription"": true, ""price_range"": ""$100-300""}",Professional-grade sleep improvement solution. Backed by clinical research and trusted by sleep specialists worldwide.,4.13,230,2024-01-21
492,Premium Sleep Solution 492,Therapy & Counseling,"{""clinical_evidence"": false, ""fda_approved"": true, ""requires_prescription"": false, ""price_range"": ""$100-300""}",Professional-grade sleep improvement solution. Backed by clinical research and trusted by sleep specialists worldwide.,4.2,24,2023-04-21
493,Premium Sleep Solution 493,Therapy & Counseling,"{""clinical_evidence"": false, ""fda_approved"": false, ""requires_prescription"": false, ""price_range"": ""$100-300""}",Professional-grade sleep improvement solution. Backed by clinical research and trusted by sleep specialists worldwide.,3.96,94,2025-07-14
494,Premium Sleep Solution 494,Therapy & Counseling,"{""clinical_evidence"": false, ""fda_approved"": true, ""requires_prescription"": false, ""price_range"": ""$100-300""}",Professional-grade sleep improvement solution. Backed by clinical research and trusted by sleep specialists worldwide.,3.77,474,2025-06-07
495,Premium Sleep Solution 495,Therapy & Counseling,"{""clinical_evidence"": false, ""fda_approved"": false, ""requires_prescription"": false, ""price_range"": ""$50-100""}",Professional-grade sleep improvement solution. Backed by clinical research and trusted by sleep specialists worldwide.,4.55,53,2025-09-19
496,Premium Sleep Solution 496,Therapy & Counseling,"{""clinical_evidence"": false, ""fda_approved"": false, ""requires_prescription"": false, ""price_range"": ""$100-300""}",Professional-grade sleep improvement solution. Backed by clinical research and trusted by sleep specialists worldwide.,4.17,175,2023-11-02
497,Premium Sleep Solution 497,Therapy & Counseling,"{""clinical_evidence"": false, ""fda_approved"": true, ""requires_prescription"": true, ""price_range"": ""$50-100""}",Professional-grade sleep improvement solution. Backed by clinical research and trusted by sleep specialists worldwide.,3.36,164,2024-01-31
498,Premium Sleep Solution 498,Therapy & Counseling,"{""clinical_evidence"": false, ""fda_approved"": true, ""requires_prescription"": true, ""price_range"": ""$100-300""}",Professional-grade sleep improvement solution. Backed by clinical research and trusted by sleep specialists worldwide.,2.85,213,2025-09-27
499,Premium Sleep Solution 499,Therapy & Counseling,"{""clinical_evidence"": true, ""fda_approved"": false, ""requires_prescription"": true, ""price_range"": "">$300""}",Professional-grade sleep improvement solution. Backed by clinical research and trusted by sleep specialists worldwide.,3.21,257,2025-11-17
500,Premium Sleep Solution 500,Therapy & Counseling,"{""clinical_evidence"": true, ""fda_approved"": false, ""requires_prescription"": false, ""price_range"": ""$50-100""}",Professional-grade sleep improvement solution. Backed by clinical research and trusted by sleep specialists worldwide.,4.63,470,2025-07-20
501,Premium Sleep Solution 501,Therapy & Counseling,"{""clinical_evidence"": false, ""fda_approved"": true, ""requires_prescription"": false, ""price_range"": ""$100-300""}",Professional-grade sleep improvement solution. Backed by clinical research and trusted by sleep specialists worldwide.,4.88,177,2024-06-09
502,Premium Sleep Solution 502,Therapy & Counseling,"{""clinical_evidence"": false, ""fda_approved"": false, ""requires_prescription"": true, ""price_range"": ""$50-100""}",Professional-grade sleep improvement solution. Backed by clinical research and trusted by sleep specialists worldwide.,4.82,138,2024-01-23
503,Premium Sleep Solution 503,Therapy & Counseling,"{""clinical_evidence"": false, ""fda_approved"": true, ""requires_prescription"": true, ""price_range"": ""$50-100""}",Professional-grade sleep improvement solution. Backed by clinical research and trusted by sleep specialists worldwide.,4.57,269,2024-08-17
504,Premium Sleep Solution 504,Therapy & Counseling,"{""clinical_evidence"": false, ""fda_approved"": true, ""requires_prescription"": false, ""price_range"": ""$50-100""}",Professional-grade sleep improvement solution. Backed by clinical research and trusted by sleep specialists worldwide.,2.97,227,2024-02-17
505,Premium Sleep Solution 505,Therapy & Counseling,"{""clinical_evidence"": true, ""fda_approved"": false, ""requires_prescription"": true, ""price_range"": ""$50-100""}",Professional-grade sleep improvement solution. Backed by clinical research and trusted by sleep specialists worldwide.,2.68,483,2025-06-26
506,Premium Sleep Solution 506,Therapy & Counseling,"{""clinical_evidence"": false, ""fda_approved"": false, ""requires_prescription"": true, ""price_range"": ""$50-100""}",Professional-grade sleep improvement solution. Backed by clinical research and trusted by sleep specialists worldwide.,4.95,97,2025-07-15
507,Premium Sleep Solution 507,Therapy & Counseling,"{""clinical_evidence"": true, ""fda_approved"": true, ""requires_prescription"": false, ""price_range"": "">$300""}",Professional-grade sleep improvement solution. Backed by clinical research and trusted by sleep specialists worldwide.,4.09,472,2025-05-01
508,Premium Sleep Solution 508,Therapy & Counseling,"{""clinical_evidence"": false, ""fda_approved"": true, ""requires_prescription"": true, ""price_range"": ""$100-300""}",Professional-grade sleep improvement solution. Backed by clinical research and trusted by sleep specialists worldwide.,4.68,78,2025-04-24
509,Premium Sleep Solution 509,Therapy & Counseling,"{""clinical_evidence"": false, ""fda_approved"": true, ""requires_prescription"": false, ""price_range"": ""$50-100""}",Professional-grade sleep improvement solution. Backed by clinical research and trusted by sleep specialists worldwide.,3.74,272,2023-12-01
510,Premium Sleep Solution 510,Therapy & Counseling,"{""clinical_evidence"": true, ""fda_approved"": true, ""requires_prescription"": true, ""price_range"": "">$300""}",Professional-grade sleep improvement solution. Backed by clinical research and trusted by sleep specialists worldwide.,3.74,345,2024-04-26
511,Premium Sleep Solution 511,Therapy & Counseling,"{""clinical_evidence"": true, ""fda_approved"": false, ""requires_prescription"": false, ""price_range"": ""$100-300""}",Professional-grade sleep improvement solution. Backed by clinical research and trusted by sleep specialists worldwide.,5.0,407,2024-08-24
512,Premium Sleep Solution 512,Therapy & Counseling,"{""clinical_evidence"": true, ""fda_approved"": true, ""requires_prescription"": true, ""price_range"": ""$100-300""}",Professional-grade sleep improvement solution. Backed by clinical research and trusted by sleep specialists worldwide.,3.95,144,2023-06-06
